trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
81,1,1548.1000000238419,100,4100,15,3.715,0.15,3.64,0,0,1
82,1,1877.8999999761581,50,4150,5,6.293,0.05,7.74,0,0,1
83,1,1995.3999999761581,0,4150,5,5.967,0.05,6.155,0,0,1
84,1,1521.5,50,4200,5,5.465,0.05,4.318,0,0,1
85,1,1277.3999999761581,100,4300,15,3.524,0.15,3.151,0,0,1
86,1,1248.1000000238419,100,4400,25,3.294,0.25,4.403,0,0,1
87,1,1927.5,50,4450,15,4.719,0.15,7.602,0,0,1
88,1,1413.5,50,4500,15,4.348,0.15,5.807,0,0,1
89,1,1410.7999999523163,0,4500,15,3.927,0.15,4.263,0,0,1
90,1,1801.6000000238419,50,4550,15,4.694,0.15,7.467,0,0,1
91,1,1755,0,4550,15,4.452,0.15,6.265,0,0,1
92,1,1150.8000000715256,100,4650,15,4.137,0.15,4.976,0,0,1
93,1,1323.4000000953674,50,4700,25,3.258,0.25,4.283,0,0,1
94,1,1926.6000000238419,100,4800,5,6.097,0.05,6.744,0,0,1
95,1,2114.100000023842,50,4850,5,5.647,0.05,4.909,0,0,1
96,1,1468,0,4850,15,4.194,0.15,5.192,0,0,1
97,1,1229.0999999046326,50,4900,25,3.239,0.25,4.221,0,0,1
98,1,1084.1000000238419,50,4950,25,2.1,0.25,1.644,0,0,1
99,1,2060.100000023842,50,5000,5,5.502,0.05,4.432,0,0,1
100,1,2010,0,5000,5,5.911,0.05,5.915,0,0,1
101,1,1521.7000000476837,50,5050,5,5.197,0.05,3.569,0,0,1
102,1,1880.5999999046326,50,5100,5,5.12,0.05,3.378,0,0,1
103,1,1781.1999999284744,50,5150,5,5.376,0.05,4.054,0,0,1
104,1,1019.8999999761581,100,5250,25,2.167,0.25,1.746,0,0,1
105,1,1594.6999999284744,100,5350,5,5.194,0.05,3.561,0,0,1
106,1,2256.2999999523163,50,5400,5,6.389,0.05,8.282,0,0,1
107,1,1099.5,0,5400,25,2.412,0.25,2.161,0,0,1
108,1,1035.1000000238419,0,5400,25,2.371,0.25,2.087,0,0,1
109,1,1426.1000000238419,0,5400,15,4.48,0.15,6.394,0,0,1
110,1,1127.8999999761581,100,5500,25,3.478,0.25,5.073,0,0,1
111,1,1732,50,5550,5,6.062,0.05,6.583,0,0,1
112,1,1410.7999999523163,50,5600,25,2.799,0.25,2.98,0,0,1
113,1,2782.600000023842,50,5650,5,5.216,0.05,3.616,0,0,1
114,1,1328,100,5750,25,3.455,0.25,4.982,0,0,1
115,1,1390.6999999284744,100,5850,15,3.651,0.15,3.468,0,0,1
116,1,2092.3000000715256,100,5950,5,5.266,0.05,3.748,0,0,1
117,1,1461.6999999284744,50,6000,15,3.791,0.15,3.853,0,0,1
118,1,1870.2000000476837,50,6050,5,5.513,0.05,4.465,0,0,1
119,1,1696,100,6150,5,5.565,0.05,4.633,0,0,1
120,1,1411.7999999523163,50,6200,25,2.892,0.25,3.212,0,0,1
121,1,1284,100,6300,25,2.07,0.25,1.599,0,0,1
122,1,1215.7000000476837,50,6350,25,2.009,0.25,1.512,0,0,1
123,1,2393,50,6400,5,5.31,0.05,3.866,0,0,1
124,1,1499,50,6450,5,5.366,0.05,4.024,0,0,1
125,1,1450.0999999046326,100,6550,15,4.159,0.15,5.06,0,0,1
126,1,1575,0,6550,15,3.958,0.15,4.361,0,0,1
127,1,1438,100,6650,15,3.727,0.15,3.672,0,0,1
128,1,1101.3999999761581,100,6750,25,2.613,0.25,2.559,0,0,1
129,1,2490.399999976158,50,6800,5,5.917,0.05,5.944,0,0,1
130,1,1784.1000000238419,0,6800,15,4.431,0.15,6.173,0,0,1
131,1,1158.8000000715256,0,6800,25,3.279,0.25,4.352,0,0,1
132,1,2398.3000000715256,100,6900,5,5.346,0.05,3.968,0,0,1
133,1,1967.6000000238419,0,6900,5,6.195,0.05,7.228,0,0,1
134,1,1467.0999999046326,0,6900,15,4.106,0.15,4.868,0,0,1
135,1,2002.3999999761581,50,6950,5,6.229,0.05,7.4,0,0,1
136,1,2206.2000000476837,0,6950,5,5.103,0.05,3.337,0,0,1
137,1,1148.1999999284744,0,6950,25,2.816,0.25,3.021,0,0,1
138,1,1626.7999999523163,100,7050,5,5.559,0.05,4.615,0,0,1
139,1,1816,100,7150,5,5.025,0.05,3.157,0,0,1
140,1,1562.8999999761581,100,7250,15,4.624,0.15,7.099,0,0,1
141,1,1191.8999999761581,100,7350,25,3.394,0.25,4.757,0,0,1
142,1,1232.3999999761581,0,7350,25,3.338,0.25,4.557,0,0,1
143,1,1341.6000000238419,0,7350,15,3.97,0.15,4.402,0,0,1
144,1,2127,50,7400,5,5.24,0.05,3.679,0,0,1
145,1,929.6999999284744,50,7450,25,2.187,0.25,1.777,0,0,1
146,1,1495.3999999761581,0,7450,15,4.712,0.15,7.561,0,0,1
147,1,2221.2999999523163,100,7550,5,6.407,0.05,8.387,0,0,1
148,1,1159.7000000476837,50,7600,25,2.368,0.25,2.081,0,0,1
149,1,1772.5,50,7650,5,6.445,0.05,8.61,0,0,0
150,1,1193.5,0,7650,15,3.897,0.15,4.168,0,0,1
151,1,2428.399999976158,50,7700,5,5.645,0.05,4.905,0,0,1
152,1,1098,100,7800,25,2.49,0.25,2.309,0,0,1
153,0,1715.7000000476837,100,7800,5,5.145,0.05,3.439,0,0,1
154,1,1890.3999999761581,100,7900,5,5.576,0.05,4.669,0,0,1
155,1,1023,50,7950,25,2.454,0.25,2.24,0,0,1
156,1,1124.1999999284744,50,8000,15,3.842,0.15,4.002,0,0,1
157,1,1585.1000000238419,50,8050,15,4.811,0.15,8.123,0,0,1
158,1,1260.8999999761581,0,8050,15,3.626,0.15,3.405,0,0,1
159,1,1736.6999999284744,0,8050,5,5.251,0.05,3.709,0,0,1
160,1,2108.1999999284744,0,8050,5,5.366,0.05,4.023,0,0,1
161,1,1700.3999999761581,100,8150,5,5.416,0.05,4.17,0,0,1
162,1,1077,100,8250,15,3.523,0.15,3.148,0,0,1
163,1,1862,100,8350,5,5.121,0.05,3.381,0,0,1
164,1,2163.7000000476837,50,8400,5,5.224,0.05,3.637,0,0,1
165,1,1677.6000000238419,100,8500,5,5.608,0.05,4.776,0,0,1
166,1,1782.6999999284744,100,8600,15,3.53,0.15,3.166,0,0,1
167,1,1429.3000000715256,0,8600,25,3.119,0.25,3.843,0,0,1
168,1,1236.3999999761581,100,8700,25,2.286,0.25,1.938,0,0,1
169,1,1568.8000000715256,50,8750,15,4.575,0.15,6.852,0,0,1
170,1,1137.1000000238419,100,8850,25,3.207,0.25,4.117,0,0,1
171,1,1984.7999999523163,0,8850,5,5.403,0.05,4.133,0,0,1
172,1,1718.5,100,8950,15,4.776,0.15,7.917,0,0,1
173,1,1463,0,8950,15,3.549,0.15,3.212,0,0,1
174,0,3007.399999976158,0,8950,5,5.747,0.05,5.271,1,0,1
174,0,2888.2000000476837,0,8950,5,5.747,0.05,5.271,0,0,1
175,1,1121.8999999761581,0,8950,25,2.078,0.25,1.611,0,0,1
176,1,2046.6999999284744,50,9000,5,5.12,0.05,3.378,0,0,1
177,1,1369.5,50,9050,25,2.792,0.25,2.964,0,0,1
178,1,1528.7000000476837,50,9100,15,4.366,0.15,5.886,0,0,1
179,1,1867.5,100,9200,5,6.097,0.05,6.744,0,0,1
180,1,1512.2999999523163,100,9300,15,4.071,0.15,4.742,0,0,1
181,1,1292.0999999046326,100,9400,25,3.236,0.25,4.212,0,0,1
182,1,1608,50,9450,15,4.761,0.15,7.834,0,0,1
183,1,2262.2999999523163,0,9450,5,5.696,0.05,5.084,0,0,1
184,1,1932.6999999284744,50,9500,5,5.114,0.05,3.363,0,0,1
185,1,1415.7000000476837,0,9500,25,2.549,0.25,2.427,0,0,1
186,1,1541.4000000953674,100,9600,15,4.663,0.15,7.3,0,0,1
187,1,1082.9000000953674,100,9700,25,2.885,0.25,3.194,0,0,1
188,1,1066.3000000715256,50,9750,25,2.616,0.25,2.564,0,0,1
189,1,1215.2000000476837,50,9800,25,2.746,0.25,2.853,0,0,1
190,1,1808.2999999523163,100,9900,5,5.081,0.05,3.284,0,0,1
191,1,1436.2999999523163,0,9900,15,4.244,0.15,5.385,0,0,1
192,1,2235.1999999284744,50,9950,5,5.925,0.05,5.974,0,0,1
193,1,1310,50,10000,15,3.728,0.15,3.675,0,0,1
194,1,1042.5,100,10100,25,2.217,0.25,1.825,0,0,1
195,1,1435.1000000238419,100,10200,15,3.899,0.15,4.175,0,0,1
196,1,1385,50,10250,25,2.73,0.25,2.818,0,0,1
197,1,2167.399999976158,100,10350,15,4.145,0.15,5.006,0,0,1
198,1,1246,0,10350,25,2.52,0.25,2.367,0,0,1
199,1,1041.6999999284744,100,10450,25,2.564,0.25,2.456,0,0,1
200,1,1138.8999999761581,0,10450,25,3.407,0.25,4.805,0,0,1
201,0,1987.1000000238419,0,10450,5,6.293,0.05,7.739,0,0,1
202,1,1222.2000000476837,50,10500,25,2.65,0.25,2.639,0,0,1
203,1,977.3999999761581,0,10500,25,2.202,0.25,1.801,0,0,1
204,0,2148.0999999046326,50,10500,5,6.243,0.05,7.476,0,0,1
205,1,1185.6000000238419,50,10550,25,3.268,0.25,4.317,0,0,1
206,1,1175.8999999761581,100,10650,25,3.191,0.25,4.067,0,0,1
207,1,1253.6000000238419,50,10700,5,5.186,0.05,3.54,0,0,1
208,1,1071.6999999284744,0,10700,25,2.537,0.25,2.401,0,0,1
209,1,1473.3000000715256,50,10750,15,4.956,0.15,9.013,0,0,1
210,1,1701.8999999761581,0,10750,5,5.784,0.05,5.409,0,0,1
211,1,1267,50,10800,25,3.372,0.25,4.678,0,0,1
212,1,1575.5,0,10800,15,3.77,0.15,3.793,0,0,1
213,1,1168.6000000238419,0,10800,25,3.02,0.25,3.555,0,0,1
214,1,1816.8000000715256,50,10850,5,5.903,0.05,5.882,0,0,1
215,1,1694.7000000476837,100,10950,5,5.074,0.05,3.269,0,0,1
216,1,1532.7999999523163,100,11050,5,6.425,0.05,8.495,0,0,1
217,1,1301.2000000476837,0,11050,25,2.352,0.25,2.053,0,0,1
218,1,2747.5,50,11100,5,5.982,0.05,6.219,0,0,1
219,1,1064.7999999523163,50,11150,25,2.727,0.25,2.81,0,0,1
220,1,1699.8999999761581,50,11200,15,4.68,0.15,7.388,0,0,1
221,1,2736.2999999523163,0,11200,5,6.167,0.05,7.086,0,0,1
222,1,2172.2000000476837,0,11200,5,6.105,0.05,6.785,0,0,1
223,1,1053,50,11250,25,3.283,0.25,4.365,0,0,1
224,1,1962.4000000953674,0,11250,5,5.171,0.05,3.502,0,0,1
225,1,2003.2999999523163,50,11300,5,6.14,0.05,6.95,0,0,1
226,1,1253.1000000238419,0,11300,15,3.949,0.15,4.334,0,0,1
227,1,1163.9000000953674,50,11350,25,2.37,0.25,2.084,0,0,1
228,1,1593.2000000476837,50,11400,15,4.385,0.15,5.968,0,0,1
229,1,1342.3000000715256,50,11450,25,2.648,0.25,2.635,0,0,1
230,1,1805.0999999046326,0,11450,5,5.487,0.05,4.384,0,0,1
231,1,1465,100,11550,15,4.302,0.15,5.617,0,0,1
232,1,1762.6000000238419,0,11550,5,6.022,0.05,6.397,0,0,1
233,1,1662.6000000238419,50,11600,5,5.136,0.05,3.416,0,0,1
234,1,1769.2000000476837,0,11600,15,4.894,0.15,8.621,0,0,1
235,1,1576.2000000476837,50,11650,25,2.394,0.25,2.128,0,0,1
236,1,1353.5,0,11650,15,4.667,0.15,7.32,0,0,1
237,1,1789.6000000238419,50,11700,5,6.141,0.05,6.956,0,0,1
238,1,1115.3000000715256,100,11800,25,2.696,0.25,2.74,0,0,1
239,0,1869.3000000715256,100,11800,5,5.174,0.05,3.509,0,0,1
240,1,1432.2000000476837,100,11900,15,3.563,0.15,3.245,0,0,1
241,1,2360.100000023842,100,12000,5,6.407,0.05,8.387,0,0,1
242,1,1050.2999999523163,100,12100,25,2.737,0.25,2.834,0,0,1
243,1,1447.6000000238419,50,12150,15,4.192,0.15,5.183,0,0,1
244,1,2096.899999976158,100,12250,5,5.802,0.05,5.479,0,0,1
245,1,2130.7000000476837,0,12250,5,6.19,0.05,7.2,0,0,1
246,0,3005.899999976158,50,12250,5,6.376,0.05,8.208,1,0,1
246,1,2823.9000000953674,50,12300,5,6.376,0.05,8.208,0,0,1
247,1,1115.2000000476837,0,12300,25,2.435,0.25,2.205,0,0,1
248,1,1581.0999999046326,100,12400,5,5.59,0.05,4.715,0,0,1
249,1,1448.8000000715256,100,12500,25,3.376,0.25,4.69,0,0,1
250,1,1925.8999999761581,0,12500,5,5.776,0.05,5.381,0,0,1
251,1,1631.8999999761581,100,12600,25,2.864,0.25,3.14,0,0,1
252,1,1671.2999999523163,50,12650,15,4.749,0.15,7.765,0,0,1
253,1,2096.2000000476837,100,12750,5,5.062,0.05,3.241,0,0,1
254,1,1582,50,12800,5,5.028,0.05,3.163,0,0,1
255,1,1846.8999999761581,100,12900,5,6.154,0.05,7.02,0,0,1
256,1,1592,0,12900,25,2.982,0.25,3.449,0,0,1
257,1,1788.3999999761581,0,12900,5,5.065,0.05,3.246,0,0,1
258,1,1649.5999999046326,0,12900,15,4.97,0.15,9.104,0,0,1
259,1,1881.5,0,12900,5,5.18,0.05,3.525,0,0,1
260,1,1566.1000000238419,100,13000,15,4.912,0.15,8.731,0,0,1
261,1,1066.2000000476837,100,13100,25,2.012,0.25,1.517,0,0,1
262,1,1430.0999999046326,0,13100,25,2.191,0.25,1.783,0,0,1
263,1,1917.7999999523163,100,13200,5,6.311,0.05,7.841,0,0,1
264,1,1452.6000000238419,50,13250,25,3.22,0.25,4.16,0,0,1
265,1,1679,100,13350,15,4.233,0.15,5.343,0,0,1
266,1,1357.3000000715256,100,13450,15,4.376,0.15,5.93,0,0,1
267,1,1948.2999999523163,50,13500,5,5.798,0.05,5.466,0,0,1
268,1,1396.3000000715256,50,13550,15,3.702,0.15,3.605,0,0,1
269,1,1371.5,100,13650,15,3.554,0.15,3.223,0,0,1
270,1,1418.6000000238419,100,13750,25,3.408,0.25,4.808,0,0,1
271,1,2080.399999976158,50,13800,5,5.569,0.05,4.646,0,0,1
272,1,2050.2000000476837,0,13800,5,6.129,0.05,6.899,0,0,1
273,1,2028,100,13900,5,5.869,0.05,5.745,0,0,1
274,1,1231.3000000715256,100,14000,15,3.665,0.15,3.505,0,0,1
275,1,1098.3999999761581,0,14000,25,3.228,0.25,4.185,0,0,1
276,1,1519.2999999523163,100,14100,15,4.022,0.15,4.573,0,0,1
277,1,1064.2000000476837,0,14100,25,2.424,0.25,2.183,0,0,1
278,1,2036.8000000715256,50,14150,5,5.817,0.05,5.538,0,0,1
279,1,1249.7999999523163,50,14200,25,3.411,0.25,4.82,0,0,1
280,1,1224.7000000476837,100,14300,25,2.471,0.25,2.272,0,0,1
281,1,1432.8999999761581,50,14350,15,4.068,0.15,4.731,0,0,1
282,1,1364.2000000476837,0,14350,25,3.286,0.25,4.378,0,0,1
283,1,1438.5,0,14350,5,5.319,0.05,3.891,0,0,1
284,1,1692.7000000476837,0,14350,15,4.992,0.15,9.244,0,0,1
285,1,1291.3999999761581,50,14400,25,2.665,0.25,2.67,0,0,1
286,1,1573.7999999523163,50,14450,15,4.971,0.15,9.107,0,0,1
287,1,1348.3000000715256,50,14500,15,3.983,0.15,4.442,0,0,1
288,1,1659.2000000476837,0,14500,15,4.763,0.15,7.847,0,0,1
289,1,1769.6000000238419,0,14500,5,5.787,0.05,5.421,0,0,1
290,1,1736.7999999523163,100,14600,5,5.929,0.05,5.994,0,0,1
291,0,1511.7000000476837,0,14600,5,6.092,0.05,6.721,0,0,1
292,1,1622.5999999046326,100,14700,15,3.712,0.15,3.632,0,0,1
293,0,2133.7000000476837,0,14700,5,5.913,0.05,5.924,0,0,1
294,1,2338,0,14700,5,6.309,0.05,7.831,0,0,1
295,1,1600.5,50,14750,5,5.576,0.05,4.672,0,0,1
296,1,1546.5,50,14800,25,3.446,0.25,4.95,0,0,1
297,1,1635.6000000238419,50,14850,15,4.585,0.15,6.902,0,0,1
298,1,2097.100000023842,0,14850,5,6.256,0.05,7.54,0,0,1
299,1,2237.7000000476837,100,14950,5,5.122,0.05,3.383,0,0,1
300,1,1975.8999999761581,0,14950,5,5.119,0.05,3.376,0,0,1
301,1,1266,0,14950,25,2.837,0.25,3.072,0,0,1
302,1,1327,0,14950,25,3.286,0.25,4.375,0,0,1
303,1,1699.8999999761581,100,15050,15,4.88,0.15,8.533,0,0,1
304,1,1258.2999999523163,100,15150,25,2.02,0.25,1.528,0,0,1
305,1,1124,100,15250,25,2.958,0.25,3.386,0,0,1
306,1,1148.5,50,15300,25,3.129,0.25,3.873,0,0,1
307,1,1785.3999999761581,100,15400,5,6.212,0.05,7.312,0,0,1
308,1,1365.8999999761581,0,15400,25,2.247,0.25,1.874,0,0,1
309,1,1582.1999999284744,0,15400,5,6.448,0.05,8.629,0,0,1
310,1,1229.5,50,15450,25,2.978,0.25,3.44,0,0,1
311,1,1360,100,15550,15,4.449,0.15,6.254,0,0,1
312,1,1126.7000000476837,0,15550,25,2.375,0.25,2.094,0,0,1
313,1,1292.1000000238419,0,15550,15,3.76,0.15,3.765,0,0,1
314,1,1326.5,0,15550,15,4.46,0.15,6.304,0,0,1
315,1,1157.8999999761581,50,15600,25,3.325,0.25,4.512,0,0,1
316,1,1479.1000000238419,0,15600,15,4.664,0.15,7.305,0,0,1
317,1,1120.4000000953674,50,15650,25,2.597,0.25,2.524,0,0,1
318,1,2320.5,100,15750,5,5.532,0.05,4.526,0,0,1
319,1,1389.0999999046326,0,15750,15,4.555,0.15,6.754,0,0,1
320,1,1381.5,100,15850,15,3.629,0.15,3.412,0,0,1
321,1,1361.5,50,15900,25,2.619,0.25,2.571,0,0,1
322,1,1448.6999999284744,0,15900,15,3.535,0.15,3.177,0,0,1
323,1,1852.5,0,15900,5,5.275,0.05,3.771,0,0,1
324,1,1909.1000000238419,0,15900,5,5.982,0.05,6.219,0,0,1
325,1,1865.3999999761581,100,16000,15,4.276,0.15,5.512,0,0,1
326,1,1121.5999999046326,100,16100,25,2.031,0.25,1.544,0,0,1
327,1,1473.5,100,16200,15,4.509,0.15,6.531,0,0,1
328,1,1414.5,0,16200,25,2.063,0.25,1.59,0,0,1
329,1,2169.3000000715256,100,16300,5,5.965,0.05,6.145,0,0,1
330,1,2831,50,16350,5,6.463,0.05,8.721,0,0,1
331,1,1347.6000000238419,50,16400,25,2.918,0.25,3.279,0,0,1
332,1,2052,100,16500,5,5.631,0.05,4.854,0,0,1
333,1,1413.8999999761581,100,16600,25,3.477,0.25,5.067,0,0,1
334,1,1054.6000000238419,0,16600,25,2.856,0.25,3.119,0,0,1
335,1,1953.1999999284744,50,16650,5,5.389,0.05,4.09,0,0,1
336,1,1989,0,16650,5,6.349,0.05,8.049,0,0,1
337,1,1596.6999999284744,100,16750,15,3.971,0.15,4.404,0,0,1
338,1,2086.2000000476837,100,16850,5,5.386,0.05,4.082,0,0,1
339,0,1063.2000000476837,100,16850,25,2.675,0.25,2.692,0,0,1
340,1,1847,0,16850,15,4.532,0.15,6.638,0,0,1
341,1,1680.6000000238419,0,16850,5,6.01,0.05,6.345,0,0,1
342,1,1757,50,16900,5,5.336,0.05,3.94,0,0,1
343,1,1644.2999999523163,50,16950,15,4.511,0.15,6.539,0,0,1
344,1,1396.5,50,17000,25,2.8,0.25,2.982,0,0,1
345,1,1299.4000000953674,50,17050,15,3.763,0.15,3.774,0,0,1
346,1,1364.5999999046326,0,17050,25,3.43,0.25,4.889,0,0,1
347,1,1234.5,50,17100,25,2.806,0.25,2.996,0,0,1
348,1,1775.1000000238419,100,17200,5,5.53,0.05,4.521,0,0,1
349,1,1624.6000000238419,100,17300,15,4.268,0.15,5.479,0,0,1
350,1,1725.3999999761581,50,17350,15,3.758,0.15,3.759,0,0,1
351,1,1136.6000000238419,0,17350,25,3.186,0.25,4.049,0,0,1
352,1,1913.8999999761581,0,17350,15,4.192,0.15,5.185,0,0,1
353,1,1534.6000000238419,100,17450,15,3.881,0.15,4.121,0,0,1
354,0,1814.1000000238419,0,17450,5,6.155,0.05,7.027,0,0,1
355,1,1453,50,17500,15,3.911,0.15,4.213,0,0,1
356,1,1290.1000000238419,100,17600,25,3.185,0.25,4.046,0,0,1
357,1,1383.8999999761581,0,17600,15,4.066,0.15,4.724,0,0,1
358,1,1120.3999999761581,100,17700,25,2.35,0.25,2.049,0,0,1
359,1,1811.1999999284744,100,17800,15,4.734,0.15,7.683,0,0,1
360,1,1549.1999999284744,50,17850,15,4.011,0.15,4.538,0,0,1
361,1,1396.7000000476837,100,17950,25,3.336,0.25,4.55,0,0,1
362,1,1950.0999999046326,50,18000,5,5.951,0.05,6.085,0,0,1
363,1,1331.3999999761581,50,18050,25,3.14,0.25,3.907,0,0,1
364,1,1717,50,18100,15,4.911,0.15,8.728,0,0,1
365,1,1532.7000000476837,100,18200,25,3.015,0.25,3.542,0,0,1
366,1,2071.399999976158,0,18200,5,6.161,0.05,7.054,0,0,1
367,0,1911.2000000476837,100,18200,5,5.257,0.05,3.724,0,0,1
368,1,1551,100,18300,15,4.291,0.15,5.574,0,0,1
369,1,1247.4000000953674,100,18400,15,3.938,0.15,4.298,0,0,1
370,1,2150,50,18450,5,6.469,0.05,8.76,0,0,1
371,1,1393.3999999761581,100,18550,15,4.365,0.15,5.882,0,0,1
372,1,1621,50,18600,5,5.628,0.05,4.845,0,0,1
373,1,1311.5,50,18650,25,2.406,0.25,2.15,0,0,1
374,1,1116.8999999761581,50,18700,25,2.607,0.25,2.545,0,0,1
375,1,2088.8000000715256,0,18700,15,4.891,0.15,8.601,0,0,1
376,1,1899.5999999046326,100,18800,15,4.843,0.15,8.309,0,0,1
377,1,1186,0,18800,25,3.29,0.25,4.392,0,0,1
378,1,1984,0,18800,5,5.833,0.05,5.601,0,0,1
379,1,1650.8999999761581,0,18800,15,4.131,0.15,4.957,0,0,1
380,1,2249.8000000715256,50,18850,5,5.972,0.05,6.178,0,0,1
381,1,1882.5,100,18950,5,5.374,0.05,4.048,0,0,1
382,1,1497,100,19050,15,3.582,0.15,3.292,0,0,1
383,1,1750.5,50,19100,15,4.065,0.15,4.721,0,0,1
384,1,1829.3000000715256,50,19150,5,5.513,0.05,4.466,0,0,1
385,1,1270,0,19150,25,3.244,0.25,4.238,0,0,1
386,1,1296.6000000238419,0,19150,15,4.096,0.15,4.831,0,0,1
387,1,1688.2000000476837,0,19150,5,5.6,0.05,4.752,0,0,1
388,1,1343,50,19200,25,2.474,0.25,2.277,0,0,1
389,1,1671.6000000238419,100,19300,15,4.587,0.15,6.911,0,0,1
390,1,1381,50,19350,25,2.922,0.25,3.291,0,0,1
391,1,2319.600000023842,0,19350,5,5.037,0.05,3.183,0,0,1
392,1,965,100,19450,25,2.323,0.25,2.002,0,0,1
393,1,1584.7000000476837,100,19550,15,4.22,0.15,5.292,0,0,1
394,1,1571.1999999284744,0,19550,15,3.807,0.15,3.898,0,0,1
395,1,1674.2000000476837,50,19600,5,5.205,0.05,3.587,0,0,1
396,1,1923.8999999761581,0,19600,5,5.505,0.05,4.443,0,0,1
397,1,1169.8999999761581,100,19700,25,3.167,0.25,3.992,0,0,1
398,1,1327.1999999284744,50,19750,25,3.409,0.25,4.81,0,0,1
399,1,2151.2999999523163,100,19850,5,5.326,0.05,3.912,0,0,1
400,1,2231.600000023842,100,19950,5,5.305,0.05,3.853,0,0,1
401,1,1573.8999999761581,0,19950,5,5.956,0.05,6.108,0,0,1
402,1,1735.5,50,20000,15,4.694,0.15,7.465,0,0,1
403,1,1508.6000000238419,50,20050,15,3.789,0.15,3.847,0,0,1
404,1,2075.2999999523163,0,20050,5,6.387,0.05,8.271,0,0,1
405,1,1617,50,20100,15,4.208,0.15,5.244,0,0,1
406,1,1231.8000000715256,0,20100,25,2.541,0.25,2.409,0,0,1
407,1,2231.899999976158,100,20200,5,6.229,0.05,7.402,0,0,1
408,1,1853,50,20250,5,6.252,0.05,7.524,0,0,1
409,1,1888.2000000476837,50,20300,15,4.862,0.15,8.421,0,0,1
410,1,1265.3999999761581,50,20350,25,2.57,0.25,2.469,0,0,1
411,1,1193.2999999523163,100,20450,25,2.802,0.25,2.987,0,0,1
412,1,1323.1000000238419,0,20450,15,4.286,0.15,5.551,0,0,1
413,1,1616.7999999523163,100,20550,15,4.132,0.15,4.961,0,0,1
414,1,2491,50,20600,5,6.469,0.05,8.758,0,0,1
415,1,1030.3999999761581,50,20650,25,2.047,0.25,1.567,0,0,1
416,1,1719.6000000238419,100,20750,15,4.591,0.15,6.932,0,0,1
417,1,1428.5,50,20800,15,4.047,0.15,4.661,0,0,1
418,1,1673.6000000238419,0,20800,5,5.707,0.05,5.123,0,0,1
419,1,1129.5,100,20900,25,2.76,0.25,2.888,0,0,1
420,1,1246.7999999523163,0,20900,25,2.397,0.25,2.134,0,0,1
421,1,1719.4000000953674,50,20950,15,3.691,0.15,3.574,0,0,1
422,1,1199.3000000715256,0,20950,25,3.155,0.25,3.954,0,0,1
423,1,1645.8999999761581,0,20950,5,5.3,0.05,3.839,0,0,1
424,1,2103.4000000953674,0,20950,5,5.863,0.05,5.722,0,0,1
425,1,1157.6999999284744,50,21000,25,2.528,0.25,2.385,0,0,1
426,1,1255.1000000238419,0,21000,25,2.327,0.25,2.008,0,0,1
427,1,1402.5,50,21050,15,4.027,0.15,4.59,0,0,1
428,1,1391.1999999284744,0,21050,15,4.081,0.15,4.777,0,0,1
429,1,1895,0,21050,5,6.091,0.05,6.716,0,0,1
430,1,1618.2000000476837,100,21150,15,4.568,0.15,6.818,0,0,1
431,1,2098,0,21150,5,5.631,0.05,4.855,0,0,1
432,1,1136.1000000238419,0,21150,25,2.534,0.25,2.397,0,0,1
433,1,1187.7000000476837,0,21150,25,2.718,0.25,2.789,0,0,1
434,1,1079.8999999761581,50,21200,25,2.659,0.25,2.658,0,0,1
435,1,1260.6000000238419,0,21200,15,4.741,0.15,7.72,0,0,1
436,1,1323,50,21250,25,2.843,0.25,3.087,0,0,1
437,1,960.2999999523163,50,21300,25,2.797,0.25,2.974,0,0,1
438,1,1155.2999999523163,50,21350,25,3.063,0.25,3.677,0,0,1
439,1,1734.7999999523163,0,21350,15,3.902,0.15,4.186,0,0,1
440,1,2000.2999999523163,0,21350,5,5.825,0.05,5.571,0,0,1
441,1,1872.7999999523163,50,21400,15,3.754,0.15,3.748,0,0,1
442,1,1865.1999999284744,50,21450,5,5.197,0.05,3.568,0,0,1
443,1,1619.6999999284744,100,21550,15,4.662,0.15,7.297,0,0,1
444,1,1689.6000000238419,100,21650,5,5.88,0.05,5.791,0,0,1
445,0,2184,50,21650,5,5.917,0.05,5.94,0,0,1
446,1,1781.8999999761581,50,21700,5,5.74,0.05,5.245,0,0,1
447,1,1488.8000000715256,100,21800,25,3.344,0.25,4.578,0,0,1
448,1,1462.2999999523163,0,21800,15,3.695,0.15,3.584,0,0,1
449,1,1715.2999999523163,0,21800,15,4.531,0.15,6.637,0,0,1
450,1,1271.8000000715256,50,21850,25,2.121,0.25,1.675,0,0,1
451,1,1099.1000000238419,0,21850,25,2.101,0.25,1.644,0,0,1
452,1,2112.5999999046326,100,21950,5,6.058,0.05,6.563,0,0,1
453,1,2118,0,21950,5,6.282,0.05,7.68,0,0,1
454,1,1353.2999999523163,100,22050,15,3.887,0.15,4.138,0,0,1
455,1,2414,100,22150,5,6.053,0.05,6.541,0,0,1
456,1,1926.7999999523163,50,22200,15,4.871,0.15,8.479,0,0,1
457,1,1799.4000000953674,100,22300,5,5.826,0.05,5.572,0,0,1
458,1,2263.600000023842,50,22350,5,5.442,0.05,4.248,0,0,1
459,1,2018.2999999523163,50,22400,5,6.167,0.05,7.084,0,0,1
