trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
304,0,1552.1000000238419,100,9600,5,5.132,0.05,3.408,0,0,1
305,0,2076.899999976158,50,9600,5,5.268,0.05,3.753,0,0,1
306,0,1532.2000000476837,100,9600,5,5.557,0.05,4.609,0,0,1
307,0,1767.8999999761581,0,9600,5,5.838,0.05,5.618,0,1,1
307,0,1519.8999999761581,0,9600,5,5.838,0.05,5.618,0,0,1
308,0,1836.2999999523163,100,9600,5,5.463,0.05,4.312,0,0,1
309,0,1502.7000000476837,100,9600,5,5.886,0.05,5.813,0,0,1
310,0,2092.6999999284744,100,9600,5,5.394,0.05,4.103,0,0,1
311,1,1628.3000000715256,50,9650,25,2.587,0.25,2.505,0,0,1
312,1,2406.100000023842,0,9650,15,4.218,0.15,5.281,0,0,1
313,0,1571.6000000238419,50,9650,5,5.097,0.05,3.323,0,0,1
314,0,1629.1000000238419,0,9650,5,5.028,0.05,3.163,0,0,1
315,0,2231.600000023842,50,9650,5,5.809,0.05,5.508,0,0,1
316,0,2121,50,9650,5,5.025,0.05,3.157,0,0,1
317,0,2041.3000000715256,50,9650,5,5.607,0.05,4.774,0,0,1
318,1,1515.1999999284744,100,9750,15,4.932,0.15,8.859,0,0,1
319,1,1184.3000000715256,50,9800,15,3.732,0.15,3.687,0,0,1
320,1,1604,50,9850,25,2.395,0.25,2.129,0,0,1
321,0,1844.6000000238419,100,9850,5,5.403,0.05,4.132,0,0,1
322,0,2160.2000000476837,50,9850,5,6.479,0.05,8.817,0,0,1
323,1,1419.1000000238419,0,9850,25,3.22,0.25,4.158,0,0,1
324,1,1862.1000000238419,50,9900,15,4.62,0.15,7.075,0,0,1
325,0,1844.6999999284744,0,9900,15,3.92,0.15,4.241,0,0,1
326,0,2440.600000023842,0,9900,5,5.906,0.05,5.895,0,0,1
327,1,2564.4000000953674,100,10000,5,6.019,0.05,6.387,0,0,1
328,1,2183.8000000715256,50,10050,25,2.529,0.25,2.387,0,0,1
