trial,success,reaction_time,target_p,total_p,target_radius,id,w,d,skipped,inaccurate,gen
116,1,1137.1999998092651,50,5450,28,3.396,0.25,4.764,0,0,1
117,1,1958,0,5450,6,5.99,0.05,6.255,0,0,1
118,1,1168.9000000953674,100,5550,28,2.458,0.25,2.247,0,0,1
119,0,3005.199999809265,50,5550,6,6.289,0.05,7.721,1,0,1
119,1,2010.8000001907349,50,5600,6,6.289,0.05,7.721,0,0,1
120,1,2692.5999999046326,50,5650,6,5.658,0.05,4.95,0,0,1
121,0,2211.5,50,5650,6,5.403,0.05,4.13,0,0,1
122,0,3005.2000002861023,0,5650,6,5.614,0.05,4.798,1,0,1
122,0,1881.5,0,5650,6,5.614,0.05,4.798,0,0,1
123,1,1772.3000001907349,50,5700,6,5.221,0.05,3.629,0,0,1
124,1,1524.2000002861023,100,5800,28,3.321,0.25,4.497,0,0,1
125,0,3005.4000000953674,50,5800,6,5.836,0.05,5.612,1,0,1
125,0,3008.7999997138977,50,5800,6,5.836,0.05,5.612,1,0,1
125,1,1891.5999999046326,50,5850,6,5.836,0.05,5.612,0,0,1
126,0,1134.6999998092651,100,5850,28,2.584,0.25,2.498,0,0,1
127,1,1808.3000001907349,50,5900,17,4.937,0.15,8.892,0,0,1
128,1,1109.1999998092651,100,6000,28,2.478,0.25,2.286,0,0,1
129,1,1192.0999999046326,50,6050,28,2.676,0.25,2.695,0,0,1
130,0,3013.0999999046326,50,6050,28,2.593,0.25,2.517,1,0,1
130,1,934.3000001907349,50,6100,28,2.593,0.25,2.517,0,0,1
131,1,2266.2999997138977,100,6200,6,5.427,0.05,4.201,0,0,1
132,1,1007.1000003814697,0,6200,28,3.225,0.25,4.176,0,0,1
133,0,3005.7999997138977,50,6200,6,6.297,0.05,7.763,1,0,1
133,1,1718.5999999046326,50,6250,6,6.297,0.05,7.763,0,0,1
134,0,3000.5,50,6250,17,3.625,0.15,3.402,1,0,1
134,0,3009,50,6250,17,3.625,0.15,3.402,1,0,1
134,1,1919.5999999046326,50,6300,17,3.625,0.15,3.402,0,0,1
135,1,1812.8000001907349,0,6300,6,6.205,0.05,7.275,0,0,1
136,1,752.6999998092651,0,6300,28,2.097,0.25,1.639,0,0,1
137,1,1562.6999998092651,100,6400,28,3.412,0.25,4.822,0,0,1
138,0,2391.0999999046326,50,6400,6,6.326,0.05,7.924,0,0,1
139,1,2163.4000000953674,50,6450,6,6.47,0.05,8.763,0,0,1
140,1,1670.8000001907349,0,6450,6,5.66,0.05,4.957,0,0,1
141,1,1592,100,6550,17,4.23,0.15,5.331,0,0,1
142,1,2098.0999999046326,50,6600,6,5.587,0.05,4.707,0,0,1
143,1,2137.5999999046326,100,6700,6,6.053,0.05,6.54,0,0,1
144,1,2200.7999997138977,50,6750,6,6.294,0.05,7.748,0,0,1
145,0,3010.5,100,6750,6,5.954,0.05,6.098,1,0,1
145,0,2005.2999997138977,100,6750,6,5.954,0.05,6.098,0,0,1
146,1,2123.5,50,6800,6,6.208,0.05,7.295,0,0,1
147,1,2084.699999809265,0,6800,6,5.105,0.05,3.342,0,0,1
148,1,1358.9000000953674,50,6850,28,3.487,0.25,5.108,0,0,1
149,0,827,0,6850,6,5.543,0.05,4.562,0,1,1
149,0,1128.6999998092651,0,6850,6,5.543,0.05,4.562,0,0,1
150,1,2165.300000190735,100,6950,6,6.029,0.05,6.428,0,0,1
151,1,2227.199999809265,100,7050,6,5.964,0.05,6.141,0,0,1
152,0,1258.5999999046326,0,7050,6,5.911,0.05,5.919,0,0,1
153,1,1902.5999999046326,100,7150,17,4.638,0.15,7.17,0,0,1
154,1,1839,0,7150,6,5.339,0.05,3.946,0,0,1
155,1,1284.1999998092651,100,7250,17,4.232,0.15,5.339,0,0,1
156,1,1188.5,100,7350,28,2.722,0.25,2.798,0,0,1
157,1,1255.6000003814697,50,7400,28,3.277,0.25,4.345,0,0,1
158,1,1378.9000000953674,50,7450,28,3.323,0.25,4.503,0,0,1
159,1,1593.4000000953674,0,7450,6,5.815,0.05,5.529,0,0,1
160,1,1177.8999996185303,100,7550,17,3.653,0.15,3.474,0,0,1
161,1,1061.8999996185303,100,7650,28,2.067,0.25,1.595,0,0,1
162,1,1489.5,0,7650,17,3.728,0.15,3.675,0,0,1
163,1,2061.800000190735,0,7650,6,6.281,0.05,7.677,0,0,1
164,1,1210.8000001907349,0,7650,17,4.459,0.15,6.297,0,0,1
165,1,1892.7000002861023,0,7650,6,5.304,0.05,3.85,0,0,1
166,1,1777.2000002861023,0,7650,17,4.686,0.15,7.423,0,0,1
167,1,2029.8000001907349,50,7700,6,5.034,0.05,3.175,0,0,1
168,1,1854.1999998092651,100,7800,17,4.788,0.15,7.986,0,0,1
169,1,1980.1999998092651,0,7800,17,4.97,0.15,9.105,0,0,1
170,1,1924.6000003814697,100,7900,6,6.207,0.05,7.286,0,0,1
171,0,1245.5,0,7900,17,3.827,0.15,3.956,0,0,1
172,1,1472.1999998092651,100,8000,6,5.128,0.05,3.397,0,0,1
173,1,1100.4000000953674,100,8100,28,2.563,0.25,2.454,0,0,1
174,0,1456.0999999046326,0,8100,6,5.145,0.05,3.437,0,0,1
175,1,1276.5,0,8100,17,3.705,0.15,3.613,0,0,1
176,0,1310.8000001907349,0,8100,6,6.25,0.05,7.508,0,0,1
177,1,2058.800000190735,100,8200,6,6.105,0.05,6.785,0,0,1
178,1,1717.8999996185303,100,8300,6,5.872,0.05,5.755,0,0,1
179,1,861.9000000953674,100,8400,28,2.06,0.25,1.584,0,0,1
180,1,2339.800000190735,50,8450,6,5.573,0.05,4.66,0,0,1
181,0,3006.6000003814697,100,8450,6,6.491,0.05,8.894,1,0,1
181,1,2155.3999996185303,100,8550,6,6.491,0.05,8.894,0,0,1
182,1,1218.1999998092651,100,8650,28,3.34,0.25,4.564,0,0,1
183,1,1375.2000002861023,100,8750,17,4.429,0.15,6.164,0,0,1
184,1,1763,50,8800,6,5.179,0.05,3.523,0,0,1
185,1,1816.9000000953674,100,8900,17,4.634,0.15,7.148,0,0,1
186,1,1261.5999999046326,50,8950,28,2.822,0.25,3.036,0,0,1
187,1,2042.5999999046326,100,9050,6,6.325,0.05,7.919,0,0,1
188,1,1466.9000000953674,0,9050,17,4.297,0.15,5.595,0,0,1
189,1,1121.5,100,9150,28,3.319,0.25,4.491,0,0,1
190,1,1172.5999999046326,100,9250,28,2.733,0.25,2.824,0,0,1
191,1,1264.6999998092651,50,9300,28,2.334,0.25,2.021,0,0,1
192,1,1693.5999999046326,50,9350,6,5.913,0.05,5.925,0,0,1
193,1,1475.8000001907349,50,9400,6,6.388,0.05,8.276,0,0,0
194,1,1260.5,0,9400,28,3.109,0.25,3.814,0,0,1
195,1,1822.5999999046326,50,9450,6,5.847,0.05,5.657,0,0,1
196,1,1752.3000001907349,0,9450,6,6.079,0.05,6.658,0,0,1
197,1,1002.3999996185303,100,9550,28,3.096,0.25,3.775,0,0,1
198,1,1862.6000003814697,100,9650,6,5.5,0.05,4.425,0,0,1
199,1,1056.5,0,9650,28,2.391,0.25,2.123,0,0,1
200,1,1077.9000000953674,0,9650,17,3.753,0.15,3.744,0,0,1
201,1,777.3000001907349,50,9700,28,2.755,0.25,2.875,0,0,1
202,1,1478.2000002861023,0,9700,6,5.917,0.05,5.942,0,0,1
203,1,1710.5,50,9750,17,4.652,0.15,7.244,0,0,1
204,1,1191.4000000953674,100,9850,17,3.524,0.15,3.15,0,0,1
205,1,1876.6999998092651,50,9900,6,6.32,0.05,7.887,0,0,1
206,1,1165.9000000953674,100,10000,17,4.099,0.15,4.839,0,0,1
207,1,2194.2999997138977,0,10000,6,6.354,0.05,8.081,0,0,1
208,1,1277.4000000953674,50,10050,17,4.449,0.15,6.253,0,0,1
209,1,1065.5,0,10050,28,3.43,0.25,4.888,0,0,1
210,1,1478.6999998092651,50,10100,17,4.895,0.15,8.623,0,0,1
211,1,1290.1999998092651,0,10100,17,4.703,0.15,7.514,0,0,1
212,1,1382,0,10100,17,4.116,0.15,4.902,0,0,1
213,1,1316.4000000953674,100,10200,17,4.187,0.15,5.163,0,0,1
214,0,1988.5,100,10200,6,6.306,0.05,7.814,0,0,1
215,1,1186.1999998092651,100,10300,17,3.705,0.15,3.611,0,0,1
216,1,888.1999998092651,0,10300,28,2.976,0.25,3.435,0,0,1
217,1,1610.8999996185303,50,10350,17,4.208,0.15,5.243,0,0,1
218,1,1272.7999997138977,0,10350,28,2.731,0.25,2.819,0,0,1
219,1,1154.9000000953674,100,10450,17,3.66,0.15,3.493,0,0,1
220,1,1732,100,10550,6,6.105,0.05,6.782,0,0,1
221,1,1500.8000001907349,0,10550,17,4.19,0.15,5.178,0,0,1
222,1,1597.2999997138977,50,10600,17,4.026,0.15,4.588,0,0,1
223,1,2176.9000000953674,100,10700,6,5.132,0.05,3.406,0,0,1
224,1,847.9000000953674,100,10800,28,2.04,0.25,1.556,0,0,1
225,1,1692.7000002861023,0,10800,17,4.441,0.15,6.215,0,0,1
226,1,1797.9000000953674,100,10900,6,5.279,0.05,3.783,0,0,1
227,1,1200.7000002861023,100,11000,28,2.03,0.25,1.543,0,0,1
228,1,1245.7000002861023,100,11100,17,4.375,0.15,5.925,0,0,1
229,1,1330.3000001907349,100,11200,17,4.651,0.15,7.238,0,0,1
230,1,1271.5999999046326,50,11250,28,2.105,0.25,1.651,0,0,1
231,1,1470,100,11350,17,4.416,0.15,6.104,0,0,1
